-2.2512 0 2.25077 81.0122 71.9971 76.4823 69.7205 76.453 76.4384 94.4058 65.1725 74.1475 76.3797 89.8412 76.3504 110.013 76.3209 92.0163 80.7792 80.7636 58.318 85.2176 89.6853 67.251 71.7205 67.2249 67.2118 76.1586 67.1857 47.0209 82.8302 85.0522 71.609 51.4589 51.4489 46.9659 58.1369 49.1831 64.8196 58.1027 55.8571 58.08 44.6681 51.3583 58.0458 58.0343 60.2546 40.1618 66.9231 64.6796 62.437 44.589 51.2673 49.0285 51.247 51.2368 62.3629 44.5361 42.3009 51.1962 57.8625 77.8763 51.1657 37.8106 57.8165 57.8049 66.6847 57.7819 51.1045 66.6448 59.9683 68.8387 84.3661 66.5915 55.4818 64.3459 57.6779 57.6663 84.2646 64.2943 62.0647 62.0523 57.6084 48.7357 64.2296 70.8597 66.4176 50.9099 77.4559 68.5899 68.576 84.0439 68.5482 75.1667 79.5721 50.8274 77.3304 77.3147 99.3844 68.4509
2.2512 4.5024 6.75231 60.7592 65.2474 60.7359 69.7205 74.2044 71.942 76.4237 74.1618 87.6289 89.8585 78.6111 80.8416 110.013 92.0341 76.3062 71.8038 103.198 71.776 80.7324 67.264 78.4595 51.5491 69.4657 69.4522 51.5191 51.5091 69.4118 73.8755 60.4319 69.3712 51.4589 64.8703 51.4388 58.1369 49.1831 60.3493 64.8069 67.0285 64.7815 51.3683 71.455 64.7433 62.4985 49.0963 51.3179 51.3077 51.2976 64.6669 51.2774 44.5802 51.2571 60.1595 66.8307 62.3629 69.031 46.7536 40.0666 51.186 62.3011 51.1657 66.7246 66.7113 62.2515 51.1249 66.6714 57.7703 51.0943 51.0841 66.6181 51.0637 62.152 62.1396 66.5648 68.7698 70.9739 64.3072 57.6431 50.9818 44.323 50.9612 66.4578 59.7999 68.6454 75.2733 73.0446 57.5386 70.8025 61.9396 57.5037 70.7595 77.3775 59.6791 79.556 68.4926 81.7327 86.1331 79.4913
9.00479 -2.2512 13.5046 90.0136 71.9971 98.9771 62.9734 92.1934 71.942 96.6536 80.9037 87.6289 85.3656 71.873 114.526 121.239 89.7893 96.5049 98.7302 89.7374 98.692 65.0344 78.4747 51.5591 51.5491 67.2249 64.9715 69.4388 64.9462 76.129 64.9209 69.3847 58.1823 58.171 51.4489 67.0941 67.081 64.8323 67.0548 67.0416 73.7313 60.3138 51.3683 51.3583 51.3482 60.2664 51.328 69.1675 58.0001 71.3706 71.3565 51.2774 37.8932 66.8571 71.3001 66.8307 64.5902 69.031 69.0173 51.1962 51.186 66.7511 71.187 64.5004 51.1453 60.0282 62.2391 66.6714 51.1045 79.9737 57.7473 62.1769 66.6048 62.152 57.701 51.033 79.8617 64.3201 51.0023 62.0772 77.5809 70.9169 66.4712 70.8883 62.0148 59.7879 84.1289 61.9772 66.3907 90.7157 81.8488 77.4089 84.0269 97.2746 68.5205 101.655 81.7493 68.4787 77.299 75.0752
2.2512 11.256 6.75231 63.0095 74.247 89.9792 83.2148 76.453 78.6866 80.9193 80.9037 76.3944 92.105 87.5952 87.5783 78.5808 98.7683 103.238 94.2424 107.685 78.505 91.9453 65.0219 80.7012 64.9967 71.7066 67.2118 76.1586 60.4672 64.9336 64.9209 60.4319 80.5601 73.8324 76.0549 64.8576 69.317 51.4187 67.0548 67.0416 67.0285 51.3784 62.5354 49.1253 60.2783 62.4985 66.9495 46.8554 51.3077 66.91 49.0576 66.8835 57.9543 49.0285 75.7564 57.9199 51.2267 66.8042 62.3382 71.2295 77.8918 51.1759 68.9625 80.0695 71.1587 57.8049 66.6847 64.449 75.5458 88.8597 75.5157 73.2799 66.6048 57.7126 79.8937 66.5648 77.6433 62.1022 59.8722 70.9454 66.4979 73.133 62.0398 70.8883 66.4444 59.7879 79.7011 59.7637 88.521 75.2276 88.4852 68.5621 84.0269 64.1128 77.3618 77.3461 79.5398 101.614 112.636 97.1561
4.5024 -2.2512 -4.50154 81.0122 76.4969 74.2328 98.9582 87.6961 83.183 94.4058 110.119 83.1351 116.816 114.548 98.8063 127.974 105.502 85.2834 94.2424 94.2242 98.692 87.4601 80.7168 85.1846 82.9268 85.1515 76.1734 60.4789 58.2276 87.3245 67.1596 51.479 80.5601 71.595 51.4489 73.8035 78.2612 76.0103 69.2899 73.7458 51.3885 73.7169 55.8352 62.5231 73.6735 69.1948 49.0963 84.786 73.6155 46.837 60.2071 40.1301 64.6413 60.1714 66.8439 51.2368 69.0447 80.165 64.5646 64.5517 51.186 57.851 73.4116 60.0521 51.1453 66.698 60.0162 73.3385 62.2142 66.6448 68.8525 71.0593 66.6048 82.1295 73.2359 68.7836 73.2066 73.1919 77.6121 79.8136 88.6639 70.9169 84.1968 64.2425 75.3036 68.6454 75.2733 64.1907 99.5861 73.0151 77.4245 81.8322 90.6606 108.328 99.4652 79.556 106.053 99.4046 94.9673 110.405
2.2512 -2.2512 0 69.7605 85.4966 83.2307 92.211 85.4475 112.409 87.6625 87.6457 94.3696 121.309 107.809 112.28 101.032 114.481 116.704 85.267 103.198 109.907 71.7621 91.9275 80.7012 76.203 71.7066 73.933 69.4388 85.1019 80.6072 78.3529 60.4319 85.0357 64.883 71.581 71.5671 67.081 67.0679 80.4657 62.5722 75.9656 58.08 71.469 66.989 75.906 51.3381 75.8761 66.9363 64.6924 71.3706 73.5864 66.8835 62.4123 51.2571 51.247 89.1075 71.2719 71.2578 80.1491 82.3591 71.2154 62.3011 75.6362 73.397 84.501 71.1445 73.3532 75.5609 71.102 75.5307 93.284 82.1624 64.3846 75.4703 64.3588 84.3154 86.5168 99.8071 75.3947 68.7284 84.2307 64.2684 77.5497 93.0409 66.4444 70.8597 77.4872 70.8311 88.521 86.2905 88.4852 70.7738 92.8718 99.4854 108.307 99.445 117.1 88.3596 99.3844 117.029
9.00479 4.5024 2.25077 81.0122 80.9967 62.9854 80.9658 71.9558 94.4239 94.4058 62.9251 78.6413 94.3514 103.317 112.28 101.032 98.7683 80.7948 87.5108 112.172 94.206 91.9453 98.6539 71.7344 96.3744 78.429 67.2118 73.9187 76.1438 89.5636 76.1142 69.3847 69.3712 51.4589 78.2918 80.5129 89.4413 76.0103 84.936 78.2152 69.2628 69.2492 82.636 71.455 58.0458 80.3552 60.2546 73.63 71.3847 75.8313 60.2071 66.8835 78.0154 71.3143 71.3001 82.4245 60.1357 73.4846 66.7909 51.1962 71.2154 71.2012 57.8395 73.397 71.1587 88.9307 80.0216 88.8952 77.7678 71.0878 75.5157 64.3975 68.825 68.8112 71.0167 90.9719 75.4249 73.1919 79.8296 66.5113 59.8482 79.7815 88.6282 81.9646 73.0888 86.3603 70.8454 73.0446 81.8819 75.2276 101.758 106.161 84.0269 110.539 88.4135 101.655 108.263 97.1956 114.844 112.613
6.75359 6.75359 2.25077 83.2626 78.7468 78.7318 74.2186 92.1934 89.9275 71.9282 92.1404 112.345 103.337 94.3333 121.262 123.484 101.013 96.5049 89.7547 89.7374 80.748 107.643 85.2011 78.4595 67.2379 73.9474 78.4138 71.6787 71.6648 78.3681 67.1596 76.0994 80.5601 73.8324 71.581 76.04 78.2612 67.0679 73.7602 69.2763 51.3885 73.7169 69.2356 89.3187 66.9759 51.3381 51.328 80.3236 73.6155 51.2976 66.8968 57.9657 62.4123 66.8571 73.5283 60.1476 73.4992 62.3506 84.6018 60.0999 60.088 73.4262 88.9838 77.8453 91.1721 73.3678 86.6901 82.2281 66.6581 73.3093 84.3998 75.5005 68.825 97.6675 86.5516 84.3154 75.4249 73.1919 75.3947 86.4647 84.2307 75.3492 93.0596 79.7493 88.5925 73.0741 70.8454 84.1119 92.947 117.267 77.4245 75.1972 90.6606 90.6422 92.8342 72.9263 95.0059 110.45 110.427 130.277
-4.5024 -6.75359 6.75231 87.7632 92.2463 80.9813 83.2148 103.436 80.9348 76.4237 94.3877 94.3696 89.8585 101.071 110.034 107.768 125.705 118.948 103.218 91.9808 89.72 71.7621 78.4747 82.9429 87.4093 71.7066 76.1734 71.6787 73.9043 91.8026 64.9209 69.3847 60.4201 71.595 64.8703 69.3306 69.317 78.2459 62.5844 73.7458 67.0285 67.0153 84.8694 78.1539 51.3482 66.9627 51.328 58.0115 62.4616 71.3706 66.8968 62.4246 73.5574 57.9428 57.9314 66.8307 60.1357 69.031 51.2064 71.2295 51.186 73.4262 71.187 62.2763 73.3824 57.8049 68.9075 68.8938 71.102 88.8597 84.3998 66.6181 79.9258 77.69 68.7974 68.7836 84.2985 70.9739 51.0023 73.1625 70.9311 90.8622 75.334 90.8256 79.7333 73.0741 79.7011 68.6176 95.1601 86.2905 84.0609 101.737 92.8718 70.7451 83.9928 79.556 88.3776 119.286 92.7588 121.445
-2.2512 4.5024 4.50154 85.5129 98.996 85.4802 101.207 96.6906 96.6721 112.388 96.635 74.1475 103.337 107.809 121.262 112.258 139.173 148.124 103.218 94.2242 98.692 91.9453 96.4117 65.0093 89.6506 85.1515 78.4138 80.6385 67.1857 73.8899 67.1596 71.6229 76.0845 78.307 73.818 87.2224 82.7332 84.9527 80.4657 62.5722 67.0285 78.1846 67.0022 64.7561 80.371 84.8194 64.7179 71.3988 78.077 86.9829 73.5864 60.1952 69.0993 75.7714 89.1252 77.9691 75.7264 51.2165 64.5646 75.6814 84.5682 62.3011 66.7379 97.8627 80.0536 68.9213 73.3532 82.2281 88.8775 84.4167 66.6315 84.383 75.4854 71.0309 71.0167 57.6895 77.6433 88.7174 73.1772 79.8136 86.4473 79.7815 75.334 84.1799 75.3036 90.789 75.2733 108.46 81.8819 81.8654 92.9094 99.5257 99.5055 90.6422 101.676 108.285 90.587 92.7776 106.01 90.5318
