54.78467 51.16282 45.31409 41.44859 40.23669 35.41976 32.69019 33.21247 32.71014 31.81953 29.90544 28.34522 27.45626 27.55566 26.17346 25.92045 26.09059 25.02696 25.58491 24.94468 24.12862 23.6299 24.01159 24.56911 22.41665 22.44652 22.44122 24.26453 25.52446 25.8699 25.65293 26.27924 26.97547 27.03933 27.77017 28.25499 30.17827 30.24128 29.9535 30.08665 28.3266 29.02084 28.48834 27.25541 29.49048 28.01279 28.49623 27.01948 28.09776 27.00659 27.41984 28.25248 26.42795 28.69334 29.80461 30.28656 27.20597 27.05983 27.2628 28.19856 28.12204 29.30131 28.45732 27.57884 26.73568 27.4611 28.43006 28.52775 29.32188 29.10596 29.37743 31.70192 28.42398 31.30411 29.07104 29.48126 31.14252 30.30105 31.26651 31.01587 31.39036 31.62582 31.99999 31.81878 30.70103 32.21966 30.75556 32.34277 33.27073 31.98072 33.32396 31.1341 33.37713 32.50369 34.08775 35.49806 33.65621 33.44057 34.95372 37.12286 36.87199 37.93406 39.65187 38.53724 39.63268 41.83204 43.99581 45.67554 46.94059 44.1707 43.16026 40.32369 39.93489 38.65062 35.95493 36.94471 36.79804 35.41251 34.37173 33.91619 35.07717 35.13742 33.47897 32.92099 30.92035 31.59976 32.21016 31.03506 31.30209 31.67188 32.52181 30.86763 28.597 29.75556 28.99432 29.32987 30.04207 29.45252 29.30836 28.7193 27.68561 28.32889 28.90345 28.99896 28.41066 27.5492 28.19172 26.8866 27.35818 25.78073 25.05751 23.31073 23.50974 21.35484 21.75886 21.41256 21.61182 21.94731 20.06801 19.27962 19.95597 19.50847 20.45673 19.77111 19.83427 18.60494 19.82452 18.66377 18.79512 20.45548 19.12559 20.30955 19.99894 17.88939 19.58185 19.67879 19.64001 18.21085 19.15566 18.30354 18.23125 18.15899 18.39159 18.21774 20.88767 19.19025 19.21933 18.47033 20.29206 19.64461 18.08479 20.98668 19.46108 19.08471 18.20195 18.29872 19.27303 18.89705 18.42005 19.86579 19.69226 19.82222 19.54768 19.23958 19.60533 19.63414 17.47442 19.79269 20.02332 21.76785
60.34101 52.47197 47.33041 43.42908 41.19133 38.91932 36.18892 34.90843 35.60671 32.10205 31.95326 31.16916 29.32668 28.96696 27.69025 28.28326 26.19636 27.03617 27.20599 27.05863 25.67848 26.3063 24.71575 23.97072 25.90055 25.22595 25.32551 25.53051 28.26675 26.11595 28.42907 29.33578 28.02922 29.81351 29.66598 29.69406 30.66954 31.1885 30.97066 30.8581 31.20133 31.64954 30.80105 30.33829 29.00013 29.16832 30.6317 28.80444 30.02225 30.0151 29.86805 30.94486 28.66524 31.24464 29.83954 28.71458 30.90795 30.76091 29.63651 29.38513 28.85475 30.59196 30.30564 32.11139 31.26715 31.15511 30.59019 30.68736 31.30685 31.61268 30.73491 33.05908 29.91999 32.52148 32.72231 32.71445 32.81086 32.0385 33.76783 33.65551 33.09183 32.21598 33.38827 33.31083 32.74776 33.08669 33.32141 34.80402 34.17182 34.44077 35.61021 34.70119 34.69283 34.54598 35.57586 35.74024 36.76932 36.51835 38.51478 37.33026 39.15273 38.69412 40.13543 40.60914 44.81116 46.45704 50.62106 49.71183 49.56182 47.75677 44.40129 41.63335 42.6914 39.82184 39.94992 38.49411 37.4865 38.37216 35.12867 35.01692 36.31518 37.54409 35.40383 35.01721 34.49336 34.65669 33.8241 33.43821 32.84659 32.94152 34.51155 32.10234 33.02027 33.32075 31.15346 33.40727 29.39121 30.75391 31.29421 32.1081 29.91004 30.96334 30.44268 29.30673 30.59873 29.01895 30.31037 29.20971 29.33917 26.77098 26.55958 25.80222 26.13711 24.73204 24.45314 23.8334 24.16843 22.59483 22.24857 22.65184 22.91872 20.42771 23.58821 21.16632 21.39924 21.39398 20.26657 21.55342 20.86837 21.5768 20.72221 22.14352 20.30454 21.96286 20.3624 22.35918 20.92898 21.9412 21.32552 21.15076 21.14554 21.91952 20.52543 20.58807 23.15586 20.8825 21.62174 21.65022 21.74632 21.60569 20.95806 20.37837 21.92751 21.8883 20.53207 20.86459 22.88461 22.03531 21.32138 20.67526 21.27708 20.90098 22.91797 20.45257 21.39069 19.06161 19.79759 20.83617 23.42223 22.6426
58.81921 53.53343 48.88685 44.52542 43.13598 39.6263 37.74391 36.0744 35.67737 34.18568 34.07173 30.71027 30.98536 30.20184 29.87726 28.67118 29.158 28.79863 30.44815 28.50316 27.47493 26.44717 24.85658 25.51949 24.9504 25.68333 26.13452 26.62066 28.2316 29.27938 28.46421 29.33578 29.53956 29.28676 31.84267 31.06293 31.05554 33.36362 32.86467 33.80363 32.07777 31.50934 32.06252 32.75555 31.48687 33.75542 32.73216 32.09436 31.21195 30.46988 30.81236 31.11969 29.99363 29.98647 32.42517 31.61399 31.36197 31.14498 31.13754 31.30459 31.71579 30.24314 31.70062 30.85622 32.55688 31.05057 30.83408 32.18516 33.15252 32.51788 32.92778 32.98948 33.71217 33.80843 32.16592 35.14803 34.09688 33.6022 33.76782 32.75248 32.01539 34.33363 33.66592 34.66409 35.76584 33.46821 35.15912 34.66536 34.13716 36.03461 36.96119 35.46309 36.90874 37.90366 38.79429 37.88534 38.36047 38.21286 39.72486 40.30285 38.97995 43.08176 42.10422 43.54432 44.53498 46.80217 49.7584 51.43673 51.25181 49.86014 44.78051 42.97747 42.58802 40.95862 41.8441 39.8025 38.55361 39.23252 39.15419 38.52549 37.2437 37.44095 37.0881 37.18216 36.69213 34.21017 34.85428 35.15476 34.94026 31.91209 33.89404 34.67464 34.42613 31.84667 33.14125 32.72198 32.85102 31.95257 32.62952 31.59464 32.03179 30.21064 31.70828 32.62384 31.17994 30.21527 32.39486 30.13212 30.32966 27.01001 27.00339 25.15375 25.07934 25.27785 26.32889 24.51532 24.27069 24.60554 23.67956 23.70779 23.46359 24.44516 23.34994 22.49346 20.95697 23.87691 22.61288 22.30133 23.14554 21.95057 22.45471 22.58502 21.93433 22.50598 21.55021 21.88417 22.48934 22.95856 22.00358 22.67605 20.50168 21.24195 21.60927 21.23145 24.10376 22.03324 21.04652 22.02233 22.2198 22.24812 22.58063 22.40607 22.87352 22.02341 21.44386 24.17323 23.15464 22.13655 21.11895 22.36166 23.26654 23.63159 21.97429 21.56449 22.40128 21.14964 21.7841 22.92316 23.75876 24.22388
60.30562 54.80719 50.01883 47.42539 45.29279 41.92399 39.75832 37.3817 38.46796 36.19868 34.21295 32.08694 31.51472 31.93069 30.90021 32.33883 28.94645 30.42009 29.03852 28.60886 27.26359 27.32756 28.48297 28.65223 27.97683 27.33692 28.28016 28.20313 27.98549 30.01752 29.16703 31.02215 30.45278 31.60442 32.0182 32.88811 34.31901 33.15313 35.39003 33.87376 33.19963 33.50717 35.25124 32.12497 32.18736 32.03964 33.15224 31.60438 32.29667 31.93914 33.15563 33.32256 32.19596 33.65615 31.48177 32.10305 32.44461 31.63381 33.54615 31.13008 32.4834 33.80115 32.18886 34.09874 35.38034 33.24606 32.08834 32.91663 34.1276 34.7809 34.04162 35.00783 33.36426 34.74754 35.12171 34.45273 35.83474 35.86088 34.53212 36.50356 35.00165 34.36834 36.06072 36.32963 36.11274 37.59537 35.15912 36.95327 36.73644 35.16839 37.27295 37.22932 38.6053 37.83443 37.61767 38.71572 39.50194 40.25318 40.65833 40.78677 41.3298 42.07987 42.58778 45.58168 46.84804 48.07922 52.65694 52.57518 52.73488 50.48081 46.98677 46.4584 43.0015 42.06096 41.84411 43.24562 42.03032 40.74676 39.87672 40.00459 40.95776 37.92228 37.80992 38.79729 37.37926 37.61057 38.01348 37.21461 34.25381 35.41213 35.74656 34.94902 35.62624 35.20617 35.5403 32.96183 33.26207 31.95256 33.24583 32.31348 32.99002 32.74245 31.50305 32.24766 33.02612 32.12934 33.28331 33.27516 31.2177 29.67344 28.74444 27.47458 27.19487 25.96011 26.70405 25.33364 26.69095 25.11673 26.13269 26.02407 24.99605 24.44516 24.94972 23.44628 22.11368 23.87691 23.32696 24.30709 24.607 23.81942 23.27001 22.48313 24.54879 23.45648 22.94164 23.10561 22.96423 23.09421 23.32583 22.43879 22.26382 21.95341 22.99796 23.5002 24.44229 23.96241 23.99032 23.95056 22.18599 22.85672 23.72995 23.38613 24.08984 22.42875 22.79466 23.32919 23.39091 24.73489 22.50215 25.32972 22.72703 23.3282 23.49092 23.65355 22.36759 21.58745 21.44741 23.29344 25.03756 24.08932
58.53609 51.83508 46.44606 44.20713 40.3074 38.63652 37.35516 35.50908 34.19375 33.62063 32.48288 31.34566 31.62059 28.36715 28.43102 27.5074 28.06502 27.88214 27.20599 27.05863 26.59431 24.61594 24.75097 24.8155 24.42254 24.87413 24.76272 25.63602 27.84486 27.20558 27.12886 28.98445 29.15318 29.46234 31.21073 30.78213 30.14317 31.89016 33.84675 31.94515 33.48008 31.08876 31.81723 30.51346 30.47117 31.47938 29.30141 31.1844 30.05725 30.15503 31.58179 30.70011 30.13347 29.56708 30.78295 30.46121 29.86022 29.6436 32.46403 29.90863 31.15754 32.05703 31.73548 32.14626 30.36086 29.7263 31.14765 31.76717 33.67489 33.21418 31.57029 31.70192 32.91198 31.96496 33.1396 33.30545 33.26272 32.62923 32.20451 33.03034 34.79331 33.25744 34.29067 33.90071 33.78848 33.39884 34.84706 34.66536 34.79565 35.06444 34.25925 35.2553 35.35068 36.62289 36.92552 35.56726 37.39195 37.41748 39.96687 38.05613 40.15487 39.07416 41.93152 44.51121 43.56833 45.59415 49.2753 47.77993 50.01018 48.65329 42.91895 43.49444 43.03596 40.82083 40.25988 40.42226 38.17496 37.61504 36.91779 37.49357 35.28351 35.92818 34.92263 34.98286 35.45533 34.72538 34.99163 35.53239 34.76863 33.1474 33.58529 33.54283 32.74597 32.8751 32.07881 33.47579 31.82335 31.88407 30.84911 29.13006 31.89491 30.89492 29.99802 31.39274 31.07736 29.87345 28.97767 29.51718 29.10009 28.41003 26.55959 25.18788 25.38642 24.45913 25.30576 24.37894 25.22514 24.67369 23.2707 22.31122 23.29332 22.36835 22.73726 20.96213 21.70543 22.34634 22.68088 21.45144 22.39782 21.23701 22.08104 21.26049 23.46227 22.50601 22.39864 22.29132 22.04837 22.61943 22.13921 21.93036 21.5183 21.58073 21.37219 21.67166 22.64805 22.54091 22.39999 22.86804 22.49037 21.87619 23.52713 22.47366 22.09643 21.68562 21.84909 21.80992 20.15061 20.34808 22.13105 21.48472 21.24337 21.77748 21.90688 22.1036 20.48116 22.05894 20.572 22.82218 22.58092 23.31548
62.2521 52.08276 48.32088 46.39979 43.80778 40.26258 38.3447 37.13438 36.4898 34.32695 34.70725 31.94574 32.39698 31.82484 28.88958 29.5881 29.26377 30.42009 27.84033 26.84723 27.22835 26.79933 26.93383 25.48428 26.18209 25.82406 27.04906 27.11299 27.21202 29.13879 30.46725 28.24667 31.78752 30.30512 31.59691 32.43181 33.1961 33.67937 33.74153 34.54002 33.12951 31.01865 32.23772 32.68548 32.88784 33.33523 32.27706 31.28939 31.94677 32.60381 31.86159 31.71412 30.97245 30.51071 31.97095 30.00709 31.8509 30.83074 32.56874 31.23478 32.30894 31.21985 32.22373 33.26196 32.45231 31.53845 33.13357 32.98631 31.65508 34.50236 32.75374 33.92906 32.66845 33.63451 33.69599 34.1746 35.69572 33.84544 34.87952 35.25319 35.48779 33.56989 35.71364 34.3171 35.45361 36.48554 36.61541 36.19064 36.11262 36.90082 39.03962 35.04751 37.18574 38.18058 39.52103 39.33849 38.77556 38.35118 40.86578 39.40416 40.50044 40.97432 42.69139 43.26807 46.12305 46.90572 51.38021 51.09176 53.32121 50.41184 44.91839 44.14926 44.34531 41.78538 40.98311 43.17676 39.48302 40.47143 40.49603 37.69994 38.41294 38.02542 37.60368 37.86946 37.44797 36.64884 36.91463 34.77712 37.44579 35.34351 35.78086 33.74861 33.98036 34.93193 33.34689 32.27656 33.29634 32.94573 32.21866 32.96385 31.38158 32.91352 32.56341 31.8373 32.34234 31.61664 31.16467 30.26878 29.95396 26.94172 27.75443 25.46092 26.61481 26.16479 25.40807 24.20846 25.73648 24.46921 24.29285 23.7078 24.17873 22.60667 22.70322 21.43856 23.40648 23.77487 22.98692 21.7574 22.22787 22.18842 21.97912 21.87181 22.23992 21.45368 22.50045 21.88417 24.18537 20.92383 21.90187 21.38802 21.41664 23.34242 21.71089 21.50235 23.73136 22.71015 23.1444 22.42827 21.91541 22.72147 22.41162 23.21715 21.38692 21.17896 21.30878 21.37103 23.59343 22.87893 22.83951 23.57587 22.59214 22.99108 21.80578 21.93512 21.89599 22.02526 20.87503 23.96665 24.70103 24.25753
60.65952 52.82579 48.46237 45.26809 41.08526 40.01514 38.98083 35.72108 35.11218 31.85484 32.51819 30.85146 31.26767 29.39035 27.65498 26.90789 27.50089 27.10667 26.81833 26.28351 26.48865 26.16544 25.17345 24.6043 24.1762 24.59267 25.99383 25.42502 26.8956 26.22139 27.86681 28.00074 28.0292 29.25164 30.50857 30.11524 31.44155 31.01309 31.21618 30.92823 31.16628 30.80836 30.73096 30.16313 31.31175 29.72859 29.82652 29.60942 30.72209 29.87516 30.14783 30.24555 29.43431 29.98647 29.59497 29.76256 28.98711 30.27209 29.46198 31.26969 28.2965 30.20827 31.14263 30.92596 31.96431 31.25966 31.46121 30.86153 31.02825 32.34379 31.08299 31.00593 32.32055 31.79105 32.40934 31.46289 31.5596 32.24699 30.7454 33.51659 31.80704 34.40306 33.28416 33.83132 33.05998 33.4682 34.56966 33.86806 34.76099 34.51007 35.36774 35.42846 35.24681 35.37674 36.85631 37.19337 37.97998 36.48377 38.75679 38.02156 39.18729 39.21235 43.03681 43.16447 43.49929 46.11188 49.48234 49.91882 50.59651 47.23956 47.71071 42.83961 42.4502 40.78639 39.60552 40.80101 39.58629 38.61306 35.95442 36.9432 37.20931 35.65313 35.88505 32.26807 35.18048 34.75974 35.06031 34.94877 33.15549 34.31408 34.61446 33.40564 33.63748 31.77811 32.45581 32.48213 29.87078 29.45252 30.33553 30.02004 30.42337 30.34749 30.88735 29.37513 30.15428 30.72796 29.49024 29.34637 28.1096 25.47341 26.01337 24.88071 25.35231 23.94744 24.14619 23.52653 22.19132 20.959 22.18042 22.58372 21.93114 23.04927 21.40978 20.86004 20.34459 20.95182 22.23882 20.60154 22.19388 21.03313 21.02794 21.63408 20.81385 20.33347 20.22666 21.17166 20.11489 20.00819 22.27482 20.37117 19.9256 19.4125 21.91411 21.12987 20.31216 21.25479 20.03141 20.06027 21.78014 19.06981 18.55804 22.10192 20.60982 20.30071 20.0593 20.69579 18.96926 22.03531 19.3984 20.06816 20.02945 22.14829 20.82838 20.2841 21.66019 19.73517 20.23531 21.27377 22.58092 22.81083
58.96076 50.95053 48.10863 42.86323 40.90847 38.99001 35.55279 34.23712 31.54444 31.00726 30.96466 28.34523 29.22081 27.41453 26.59676 26.62577 25.66751 24.60397 25.26774 24.69805 23.6707 24.05248 23.34265 21.54197 20.90344 22.72798 23.32057 24.93269 23.76656 24.39362 26.95315 26.38464 25.35977 27.39049 28.05103 28.04439 29.05537 30.34652 29.42739 28.05282 29.20304 28.67034 28.59346 28.7268 27.03877 27.73268 26.64083 28.27944 26.52317 27.63628 27.90949 29.5812 27.96609 29.14769 26.45028 28.15566 26.64719 27.79307 29.07799 27.22138 27.21488 28.35948 29.22456 28.27616 27.88598 28.08839 29.37076 28.73674 29.84423 29.90672 29.51665 30.10116 29.74603 30.99105 30.80974 31.18477 31.03825 29.60609 30.81488 30.94641 30.52226 31.24394 32.17352 31.5412 32.81715 31.94219 31.65707 32.89742 32.95882 32.63904 33.04684 33.38518 33.20401 33.54214 34.95293 33.87193 36.56178 36.41461 36.47496 37.91786 37.14844 36.89761 39.44463 40.98898 42.29097 44.55871 47.58449 48.29741 49.49283 47.13611 45.09075 42.80514 40.93412 39.89074 40.53539 38.42525 36.90132 35.27486 35.43833 34.67294 34.76766 35.13741 34.26954 32.68043 33.05041 33.48887 32.38185 32.33963 32.09149 30.64247 31.93862 32.06804 30.20858 30.98966 27.96615 31.24864 30.65866 30.27446 29.82194 30.56772 30.79981 27.3367 30.06643 28.21243 28.61579 26.31872 26.48313 27.02327 25.27473 24.17583 23.69197 24.57354 22.17901 23.29929 20.73572 21.20798 21.85043 21.23164 20.03393 20.16525 19.00244 17.77211 19.87808 18.92037 20.00438 19.99946 18.22632 18.52778 19.06703 19.70794 19.32941 17.72839 17.8938 17.48203 17.74923 19.23771 18.24926 18.78736 19.02005 20.37116 19.01065 17.8202 18.45934 18.08229 19.05957 19.25794 17.86585 18.70714 17.92465 17.51447 19.16649 18.24929 20.50847 18.20647 17.08755 16.3068 20.72442 18.28965 18.75741 18.55039 18.7481 19.82222 18.53659 19.40804 17.88733 18.05128 18.0468 19.48973 20.49445 20.15292
57.82827 52.11814 47.64877 43.85347 41.01455 37.57606 34.98733 34.02512 32.46287 31.46637 30.99997 29.6866 26.89161 27.27339 26.98477 26.66102 25.45596 26.22544 25.79635 23.53537 23.10711 23.77076 23.80036 22.06996 21.57207 23.32609 25.7476 24.7217 25.06741 25.34266 25.86377 26.17384 25.99201 28.47909 27.34889 28.39538 29.54663 31.43408 30.97067 30.36718 30.43007 31.36914 29.50453 28.16627 28.43975 27.48756 28.53123 27.57945 27.32795 29.80521 29.44835 28.70704 28.7002 29.35739 27.77802 28.36525 28.60294 28.59613 30.29976 27.91937 30.14572 28.84784 29.92203 30.43783 30.63972 31.15512 32.15803 31.00085 31.23719 31.26452 29.86473 31.07554 31.06807 31.58235 29.76652 29.44649 31.03824 30.02307 31.54444 32.40516 30.38337 31.24395 33.14532 31.19421 34.72512 32.70521 33.35609 33.03609 33.89456 32.70833 34.88277 33.41981 34.48508 35.2383 34.95292 35.60185 36.11211 35.68839 36.26751 39.26589 39.94754 38.72867 40.619 42.61197 43.32667 45.0074 47.82603 50.05682 49.25141 48.96361 45.02181 40.08243 41.58879 38.65062 38.09019 38.42526 38.38149 35.82549 35.54155 35.12012 35.14594 35.27494 35.7132 33.95192 34.49335 34.03842 32.55355 30.96639 31.74828 31.43169 31.87001 32.30812 31.44298 32.32661 30.91355 30.11793 29.52824 29.93198 29.17141 29.78044 30.18381 28.97895 28.86924 28.93057 27.89783 28.50624 29.04602 27.87733 25.54797 25.37097 23.82853 23.379 23.4415 22.51468 20.22414 21.99219 20.38465 20.89085 19.38657 19.85869 19.44515 20.70007 19.46963 21.33646 21.73945 18.77501 18.63437 19.41168 19.16899 20.2516 18.85381 19.18878 20.13477 17.99122 18.52979 18.45735 19.53824 19.73691 19.39299 18.13407 20.1967 18.66717 19.13674 19.4029 19.97362 19.52869 20.06525 18.43651 19.71712 19.57698 18.89607 18.65483 19.15701 20.09804 17.05378 19.34533 19.74558 19.97688 17.64412 18.21311 19.52366 21.27179 20.28914 18.63307 20.14431 18.89323 17.97945 19.42241 19.98966 19.07631
66.21583 58.06238 54.79433 50.25466 46.88389 43.69143 42.58559 40.27896 39.03314 39.12989 39.33253 36.64053 36.06723 35.00026 35.23893 33.60841 32.78953 31.54807 29.81381 31.81503 31.45527 30.39136 31.79247 29.7786 28.92697 29.62378 29.05399 31.75489 31.64189 30.22842 31.59175 33.41117 31.15528 33.14951 33.63316 36.11724 36.24902 38.24012 36.37211 36.92452 36.98585 35.43487 36.16231 34.89254 33.27312 35.40117 35.32272 32.40936 34.22117 33.44339 36.61809 33.25261 35.5519 34.42504 34.2421 33.60514 32.79387 35.68406 34.27922 32.70056 34.50708 35.02204 35.85064 35.10987 34.54376 35.6158 36.82669 34.69309 36.8787 35.26835 34.45929 36.53898 35.34733 34.74756 36.82564 36.95586 37.95494 34.95742 36.37337 35.42686 35.03637 36.9373 38.10845 35.63566 37.29222 39.12138 36.99684 38.58255 37.70683 37.76703 37.58472 38.02586 37.6012 37.34982 39.20957 39.99587 41.12768 40.32235 41.90298 41.99653 41.77903 43.94547 45.28189 44.30402 45.39806 48.45889 52.76045 55.68001 52.70039 50.58425 47.64177 46.21715 46.58496 43.71447 42.05073 43.03903 42.03031 42.05451 41.87227 40.48616 40.68264 40.26019 38.87548 37.69762 39.02834 37.9884 36.67425 37.11161 36.86231 34.48565 35.40349 35.1205 36.00342 34.10921 33.51824 33.92123 34.73507 34.11013 33.79364 33.51154 32.0318 33.46093 34.95778 32.79482 33.12867 31.10394 31.67724 31.08871 29.5441 30.52712 27.51547 28.66913 27.19487 25.17551 25.6127 26.35654 25.53195 24.84408 24.83799 24.18468 23.97441 22.57262 23.82646 22.45943 22.76008 22.5164 22.03479 22.60729 22.56774 21.7127 21.23177 22.17748 22.17201 20.8766 22.56834 22.80025 21.70916 22.789 22.81728 22.13374 21.7555 22.22444 21.47378 22.28117 23.02044 22.54091 21.99395 21.61638 23.87699 20.92946 21.60034 22.16951 22.40052 20.03049 21.81533 21.97873 20.92693 21.02297 22.36721 22.36166 20.80501 22.68768 22.47982 19.77868 20.61591 19.63414 20.60567 22.75486 23.45588 24.25752
