3287.989 2983.07 2822.694 2773.854 2674.522 2602.556 2640.482
2885.332 2626.586 2487.385 2450.008 2362.631 2284.511 2313.493
2592.911 2382.471 2267.6 2241.691 2168.611 2100.348 2130.463
1449.337 1335.014 1275.197 1262.854 1224 1180.194 1195.158
1477.679 1340.964 1290.895 1288.224 1264.62 1265.021 1287.336
1487.811 1450.647 1394.619 1382.161 1348.09 1330.337 1346.421
1577.618 1544.749 1485.946 1470.9 1437.246 1421.922 1433.604
1670.513 1649.987 1596.412 1591.084 1565.134 1568.3 1577.829
1505.18 1419.755 1361.861 1363.928 1329.694 1334.762 1349.396
1518.781 1437.707 1380.647 1378.18 1333.803 1312.406 1327.851
1788.146 1737.383 1684.937 1712.968 1672.765 1692.244 1711.722
2157.235 2067.561 1994.011 2002.695 1938.707 1899.868 1909.016
2315.293 2212.398 2143.157 2164.663 2124.176 2142.519 2173.85
5635.274 5178.84 4795.065 4642.86 4498.681 4498.929 4547.461
4012.62 3968.273 3865.669 3907.357 3816.77 3825.263 3898.585
7558.297 1857.032 1790.938 1812.383 1773.03 1767.429 1795.091
191646.7 2969.387 2866.817 2864.465 2813.166 2836.023 2865.33
1247.856 1205.213 1145.404 1119.015 1087.683 1090.172 1099.28
468.12 458.5709 442.0652 439.2654 426.3297 418.1023 420.3233
627.7112 605.8215 587.9911 590.2617 578.8265 581.8008 590.7109
927.7373 866.884 824.6374 816.2679 795.0643 797.1538 811.8437
919.3119 886.4473 857.3098 856.8819 836.687 840.1203 850.4579
1985.705 1920.522 1868.038 1876.95 1831.315 1831.938 1864.04
4688.387 4386.61 4219.577 4205.544 4075.588 4060.397 4123.461
6125.094 5727.414 5510.235 5488.125 5305.03 5278 5357.632
3550.234 3405.232 3287.649 3276.12 3203.16 3212.472 3256.141
3085.476 3033.543 2936.645 2921.351 2860.944 2873.881 2904.467
2789.339 2726.847 2635.241 2620.698 2565.391 2599.868 2610.775
2747.958 2610.944 2500.434 2481.539 2410.449 2433.317 2435.739
2397.549 2249.059 2158.414 2152.346 2084.484 2096.831 2102.568
2041.131 1871.074 1780.114 1759.498 1700.213 1701.627 1699.968
1937.178 1722.275 1620.471 1594.701 1526.621 1520.011 1521.919
1153.433 1008.345 944.0686 918.1001 884.6759 876.6967 876.1146
1183.574 1152.727 1124.317 1132.929 1105.902 1108.783 1134.407
893.101 849.2664 831.7931 839.9513 823.4489 829.3376 851.3478
1069.379 1023.36 998.8256 1003.802 984.3394 990.391 1009.335
826.6136 780.566 760.8403 763.5102 746.2813 744.6333 759.7613
448.2427 423.2545 409.8169 408.4111 398.6825 394.3773 399.0317
229.8014 208.2634 200.3122 198.2024 192.3493 186.1426 189.2148
560.7947 533.4128 524.472 528.3865 517.3873 513.2768 525.4716
1484.479 1426.105 1396.84 1401.335 1362.538 1338.392 1363.832
1266.491 1168.652 1131.772 1129.067 1097.348 1079.78 1103.06
2038.772 1848.297 1763.597 1734.795 1667.662 1617.142 1649.83
2619.619 2219.566 2032.346 1924.537 1817.526 1742.359 1779.097
