9.574458 41.30153 13.47634
8.925993 38.94962 13.65642
22.28912 42.5175 11.41182
55.72672 53.52635 11
81.95106 60.89743 11.06985
70.24995 53.91038 19.34832
32.15296 33.59526 23.13625
23.30688 38.92637 14.07172
28.42343 45.64305 19.59714
33.37472 51.33846 16.48528
28.65582 44.7662 20.95557
23.42714 42.66207 19.15237
20.66201 40.08225 14.33905
20.48257 42.64973 11.47006
20.02864 46.01988 8.728827
13.91984 47.28833 7.334926
10.50568 49.25124 5.112206
18.32356 48.69833 5.335985
23.51078 46.65582 9.211089
16.93963 42.76117 10.98749
15.34862 40.36498 10.32584
36.44829 40.63726 8.72547
61.18421 40.50224 9.392876
118.5566 47.341 13.9693
160.0125 56.25975 17.44146
162.4148 58.43349 23.33082
199.4904 61.84136 27.41306
85.95682 54.27566 34.538
52.13146 51.77491 42.18774
25.77829 39.54925 39.88571
22.50335 37.33394 36.12525
23.3496 41.96905 27.33695
31.80964 36.98326 19.28163
26.62433 33.35518 13.30248
24.72946 28.56261 11.22382
18.10642 30.16966 11.11208
17.67556 32.18073 12.50408
19.27408 37.30587 12.04184
15.95498 36.58489 9.406304
13.30389 35.45537 6.093257
11.60641 39.15005 8.344718
12.8706 51.0387 11.31249
7.712181 47.18846 11.14167
6.730709 46.52704 10.13806
5.934233 45.8674 9.402042
2.79777 41.79305 11.40167
1.930608 38.38333 12.27757
1.477636 35.65589 15.07839
4.371763 35.87889 14.6017
7.497713 37.24886 16.57423
19.56836 42.38955 18.69711
