1304.15 1251.56 1226.98 1283.35 1291.68 1426.4 1466.45
2606.33 2560.67 2465.73 2461.69 2345.34 2204.37 2199.96
1975.07 1903.71 1841.99 1856.42 1802.23 1775.08 1790.42
2220.19 2083.54 2001.92 2007.06 1951.72 1940.64 1946.65
1808.74 1728.94 1690.07 1738.76 1728.27 1785.39 1813.09
2982.46 2869.85 2770.45 2764.79 2691.09 2668.32 2716.41
5235.28 4893.46 4598.44 4496.97 4375.65 4376.18 4403.5
7406.66 6627.54 5986.49 5693.68 5485.29 5494.08 5572.28
4524.75 4354.07 4173.97 4155.76 4039.9 4075.68 4134
4377.7 4281.4 4157.54 4197.53 4113.26 4146.87 4212.68
4377.95 4370.51 4282.49 4350.52 4263.8 4298.66 4392.57
3466 3393.9 3277.67 3284.08 3182.58 3145.14 3195.31
1132.46 1052.38 1012.89 1045.52 1031.28 1014.33 1032.93
2434.9 2272.66 2192.03 2205.07 2157.2 2178.9 2210.27
392488 3247.44 3148.17 3151.34 3101.67 3125.95 3140.81
3060.34 2943.67 2826.34 2811.92 2756.41 2778.61 2827.44
1285.48 1241.8 1175.66 1136.94 1100.66 1104.48 1115.49
531.37 517.51 486.62 471.15 455.07 448.94 440.46
416.25 403.3 385.83 381.53 367.36 351.63 352.37
510.81 507.47 497.5 501.27 491.07 491.74 499.77
519.17 508.49 496.07 498.01 487.14 485.14 491.88
791.79 749.91 723.09 725.31 713.19 723.42 735.08
1078.54 1023.55 984.51 985.43 963.47 969.51 987.31
789.24 711.59 658.4 633.68 609.99 604.11 616.4
736.74 721.2 702.61 702.13 685.05 684.8 688.21
1158.5 1120.18 1086.73 1094.47 1072.5 1084.27 1101.96
1727.6 1670.31 1623.76 1631.12 1591.45 1589.28 1617.31
2482.22 2408.99 2347.94 2360.69 2303.21 2305.06 2346.15
4092.61 3825.1 3672.85 3655.79 3540.23 3514.92 3567.89
6087.1 5671.07 5452.58 5433.6 5264.49 5257.32 5339.33
6315.95 5920.26 5707.69 5691.76 5504.86 5475.78 5559.99
6080.22 5670.69 5441.26 5409.62 5219.01 5185.81 5261.51
3079.04 2934.62 2831.13 2820.87 2766.88 2778.47 2814.72
3352.66 3284.36 3183.76 3177.33 3117.51 3137.67 3180.97
3371.79 3323.86 3217.17 3200.23 3131.26 3136.1 3172.52
2674.49 2622.07 2537.53 2521.25 2470.62 2489.79 2510.42
2680.45 2636.91 2554.3 2543.7 2493.56 2530.99 2543.35
2963.96 2880.02 2776.76 2758.54 2696.46 2732.67 2739.54
2697.66 2562.66 2448.34 2424.08 2354.14 2377 2378.1
2778.47 2623.45 2513.62 2499.96 2424.39 2444.01 2446.52
2291.19 2155.44 2071.41 2068.42 2003.78 2017.68 2023.36
2459.52 2297.25 2202.91 2196.26 2125.31 2134.79 2141.94
1827.84 1682.31 1607.26 1587.59 1538.68 1536.18 1536.04
2174.54 1976.07 1868.63 1843.69 1775.86 1779.25 1773.54
2134.43 1922.33 1809.08 1779.6 1711.22 1719.22 1714.85
1650.13 1425.17 1336.4 1313.67 1245.14 1219.02 1229.72
1792.04 1606.75 1531.79 1520.79 1462.19 1448.46 1459.62
1484.37 1304.57 1219.85 1189.61 1137.45 1115.94 1112.29
1053.37 914.89 852.15 823.03 788.17 777.02 767.63
1153.98 1009.7 948.45 925.96 898.37 895.44 903.6
1549.21 1400.89 1336.1 1321.91 1289.9 1300.07 1320.88
1701.76 1586.49 1532.11 1529.48 1493.63 1493.22 1525.41
2045.31 1967.28 1903.74 1898.47 1865.13 1881.24 1908.94
1549.14 1510.78 1458.38 1449 1423.57 1428.4 1437.6
1347.83 1304.17 1259.73 1257.48 1229.46 1236.53 1251.58
1047.74 1019.62 989.46 992.51 968.48 969.18 984.66
845.59 822.86 799.23 802.66 783.24 778.33 788.34
989.12 950.45 926.43 933.62 911.74 911.15 933.61
2088.44 2065.28 2009.67 2016.1 1965.13 1964.69 2002.68
810.23 778.61 759.47 766.69 747.72 748.02 766.97
973.77 936.13 918.11 932.02 914.35 926.26 952.3
896.23 846.71 830.59 837.51 820.82 826.7 851.73
800.69 761.97 742.29 746.87 732 731.49 742.98
1220.28 1172.88 1145.34 1150.88 1129.22 1139.29 1160.92
1041.41 990.62 967.16 971.4 951.64 956.33 977.55
779.33 729.59 711.99 713.82 695.96 690.5 707.18
704.7 670.84 650.62 653.39 639.98 639.58 645.45
440 417.27 405.21 403.8 394.96 391.7 397.32
212.6 191.86 182.36 176.86 168.99 158.78 160.33
226.58 202.7 195.45 193.81 188.64 182.2 185.89
252.49 234.76 226.92 227.13 221.87 219.94 223.26
347.94 318.73 310.09 309.95 303.79 300.7 305.84
1256.95 1224.13 1213.6 1228.77 1203.13 1195.04 1229.07
2008.47 1931.46 1884.4 1884.22 1826.09 1783.69 1811.87
694.9 648.85 636.46 640.19 626.22 622.23 634.7
1182.17 1088.07 1052.52 1050.34 1021.86 1007.51 1029.9
1927.14 1776.8 1715.92 1706.6 1653.22 1617.7 1652.16
2352.82 2120.07 2014.59 1975.94 1892.86 1828.74 1864.29
1552.33 1406.04 1339.55 1312.41 1263.08 1224.93 1250.8
2390.58 2011.95 1836.97 1732.43 1628.88 1554.93 1587.23
3931.26 3279.96 2969.47 2788.27 2626.69 2518.31 2572.26
1926.06 1606.24 1450.91 1368.63 1297.92 1261.95 1289.23
2254.78 1947.66 1778.49 1678.63 1615.45 1600.45 1617.78
2690.76 2303.9 2099.31 1984.28 1894.71 1863.88 1892.2
2529.19 2199.95 2003.57 1882.97 1794.94 1773.3 1804.29
2645.61 2388.33 2213.65 2124.68 2041.73 2016.88 2053.01
2786.16 2507.52 2318.32 2218.9 2130.73 2105.84 2142.15
2463.94 2387.31 2318.55 2308.51 2252.35 2227.61 2268.11
1500.14 1418.68 1366.1 1355.37 1318.63 1303.97 1323.98
1719.36 1634.14 1580.66 1568.34 1531.23 1532.68 1564.03
1314.1 1265.37 1233.49 1229.73 1200.94 1185.07 1206.13
1666.4 1569.65 1513.39 1495.16 1449.57 1423.56 1446.46
1414.82 1291.87 1227.49 5965.99 1160.47 1140.07 1153.27
1733.78 1627.22 1569.34 1552.92 1507.94 1482.52 1499.78
1845.19 1688.03 1610.08 1578.78 1523.95 1484.37 1507.26
1675.97 1533.04 1462.3 1434.19 1387.55 1354.76 1375.31
1806.82 1507.02 1378.18 1293.7 1219.63 1164.31 1173.69
1561.64 1388.71 1317.23 1282.76 1236.51 1204.38 1218.99
1272.24 1171.13 1129.98 1113.98 1077.52 1052.14 1065.37
1136.88 1050.84 1012.69 994.07 963.95 930.8 944
1321.27 1209.37 1164.91 1145.44 1108.81 1082.45 1091.45
1501.81 1353.53 1291.69 1264.25 1217.19 1178.55 1192.53
1725.24 1223.25 1031.59 911.41 844.28 808.87 813.33
1797 1446.21 1304.92 1227.23 1167.61 1129.08 1144.3
1705.01 1536.2 1475.53 1453.76 1400.49 1376.92 1398.82
87727.8 841.42 805.94 800.93 783.59 780.03 785.71
1456.53 1396.19 1351.81 1345.05 1316.34 1315.96 1337.86
610.24 539.71 516.45 511.03 498.96 495.53 501.56
722.99 667.37 642.79 637.31 624.58 624.29 634.22
490.88 449.85 431.28 426.19 415.64 414.35 418.4
450.31 422.26 406.47 403.94 396.44 396.29 400.9
443.01 422.35 408.65 407.31 399.75 400.62 407.74
428.6 405.99 391.2 386.93 378.74 376.46 381.2
430.43 412.79 399.1 396.56 391.05 391.11 397.77
479.53 441.02 423.12 419.09 409.95 415.34 424.16
500.63 469.17 450.92 448.77 441.31 446.4 455.93
727.16 691.82 666.87 663.68 651.01 656.16 667.11
566.58 553.13 536.47 535.97 529.38 540.32 550.04
789.95 762.94 738 734.73 720.72 723.52 735.78
1092.42 1055.28 1018.1 1011.22 993.36 1001.68 1017.5
1015.56 977.16 947.72 942.9 926.31 937.27 954.23
1119.26 1077.65 1046.3 1044.58 1023.31 1034.16 1053.64
1263.47 1209.8 1174.68 1164.93 1149.61 1158.27 1180.59
1460.75 1389.12 1348.29 1343 1317.67 1329.89 1353.35
2101.66 1987.38 1927.62 1921.05 1879.89 1892.51 1927.56
2938.99 2738.4 2647.32 2630.46 2571.75 2587.62 2618.88
3534.21 3269.44 3163.79 3145.01 3069.88 3084.94 3142.07
3117.12 2832.76 2710.9 2666.43 2588.56 2586.02 2630.79
2799.79 2533.12 2429.04 2391.71 2324.91 2331.77 2374.05
3500.03 3192.23 3078.08 3051.57 2984.73 3035.78 3100.23
2230.96 1957.98 1843.23 1791.79 1734.72 1745.63 1773.17
1606.06 1427.87 1350.25 1318.98 1282.12 1302.97 1317.94
1688.81 1474.43 1386.25 1343.48 1296.55 1309.81 1315.23
1335.99 1161.19 1085.47 1048.67 1008.96 1009 1016.16
1423.98 1251.98 1175.6 1141.59 1096.52 1098.08 1105.23
1738.82 1548.09 1473.23 1449.83 1403.31 1400.14 1408.87
1210.28 1088.36 1042.39 1033.37 1004.21 1006.84 1021.61
1319.83 1218.35 1171.52 1165.23 1142.18 1143.82 1160.8
2087.46 1987.58 1908.45 1895.56 1854.6 1850.57 1873.87
2419.61 2350.47 2269.74 2256.88 2206.01 2194.45 2220.24
1983.83 1927.55 1858.85 1847.26 1807.38 1799.22 1820.51
1288.52 1238.56 1193.42 1185.65 1159.31 1158.83 1173.14
2739.32 2674.05 2582.62 2574.07 2518.69 2521.37 2555.13
2078.89 2020.37 1956.55 1953.52 1912.38 1916.9 1943.24
1771.51 1718.05 1669.77 1672.91 1640.09 1648.99 1674.31
1845 1786.12 1736.86 1744.01 1711.61 1728.58 1757.08
1906.44 1818.29 1764.92 1766.83 1730.48 1744.8 1771.67
2302.84 2213.8 2145.41 2147.03 2096.16 2100.72 2133.98
2294.52 2186.19 2118.52 2120.68 2071.44 2082.2 2115.1
1748.66 1652.6 1603.92 1609.43 1574.94 1586.01 1606.07
1324.33 1272.18 1236.05 1238.77 1209.44 1212.94 1231.39
1182.45 1111.31 1073.14 1070.58 1040.6 1025.29 1039.97
1788.97 1668.8 1611.61 1611.22 1568.03 1565.9 1590.93
1402.34 1305.94 1263.57 1262.11 1229.2 1223.74 1243.83
2077.24 1927.7 1852.97 1845.42 1787.66 1774.75 1804.36
1144.51 1024.16 983.54 974.34 944.02 930.88 944.09
1143.19 1021.17 963.97 945.53 908.21 890.22 947.81
1202.12 1045.29 982.27 959.11 920.11 902.77 917.21
1020.17 911.47 866.75 852.89 821.56 807.26 819.16
1330.29 1194.55 1141.46 1132.62 1097.23 1093.82 1114.81
1347.24 1217.77 1168.61 1161.6 1128.43 1131.37 1152.38
1445.78 1338.76 1287.76 1285.93 1250.23 1257.92 1285.14
1103.5 992.1 963.44 965.15 939.99 948.78 972.08
1127.37 971.48 934.99 930.67 914.47 918.44 936.6
1085.83 968.67 926.32 918.57 897.36 901.98 916.56
1238.37 1157.06 1110.36 1098.56 1074.22 1069.29 1086.44
1213.01 1158.76 1114.47 1107.49 1083.12 1081.7 1097.38
1646.73 1615.09 1558.25 1545.56 1509.23 1498.04 1517.72
1422.9 1397.89 1347.53 1337.13 1304.26 1295.78 1313.09
2139.29 2100.72 2022.92 2006.61 1957.78 1950.37 1979.74
3742.47 3686.84 3555.29 3535.86 3447.16 3441.47 3486.82
3917.22 3799.42 3671.84 3664.74 3579.52 3598.11 3665.49
5595.12 5331.3 5122.8 5098.29 4952.37 4932.96 4994.98
4903.7 4625.75 4442.33 4429.36 4304.35 4308.27 4385.04
4788.27 4488.88 4297.67 4278.19 4155.57 4159.25 4232.32
3719.83 3500.88 3371.78 3375.97 3285.86 3293.41 3348.87
3199.84 3020.11 2918.5 2930.01 2862.41 2872.63 2918.24
3480.61 3258.32 3142.56 3150.58 3069.91 3077.04 3122.59
3566.86 3412.3 3284.67 3258.93 3190.17 3199.73 3252.25
3269.69 3083.9 2936.36 2888.79 2824.5 2847.96 2850.78
2059.9 1974.67 1898.1 1880.36 1843.6 1856.46 1870.29
1702.66 1648.78 1594.42 1588.88 1557.05 1570.44 1586.15
2288.41 2231.42 2162.25 2161.65 2124.69 2154.21 2172.97
2233.29 2139.05 2059.18 2050.83 2005.23 2020.38 2040.54
1529.05 1453.39 1395.59 1390.62 1356.14 1359.01 1371.92
1567.1 1502.83 1451.04 1448.08 1413.21 1414.46 1422.12
1548.28 1487.07 1440.53 1442.82 1413.21 1427.84 1445.03
2102.3 2040.38 1989.4 2006.94 1977.03 2032.86 2064.48
2557.13 2459.69 2395.32 2409.8 2370.45 2423.55 2455.59
2091.39 1970.83 1896.07 1887.29 1832.24 1824.34 1841.7
1563.86 1456.54 1397.82 1386.74 1342.22 1328.22 1335
1620.39 1499.32 1436.19 1425.4 1377.66 1359.96 1366.76
1571.49 1448.52 1387.59 5580.37 1331.3 1317.18 1321.43
1034.5 943.88 898.18 886.52 854.93 836.53 840.77
1317.66 1178.45 1141.03 1127 1082.99 1057.88 1062.82
1964.17 1802.04 1719.11 1703.81 1641.09 1611.98 1622.32
3553.42 3402.41 3299.74 3335.65 3254.11 3317.05 3359.33
1412.58 1288.8 1235.65 1226.44 1183.83 1158.61 1168.79
1398.37 1271.13 1216.12 1205.9 1161.99 1135.06 1144.1
1419.99 1277.38 1224.45 1214.75 1171.52 1147.43 1161.63
1337.92 1170.91 1111.27 1101.3 1070.41 1063.31 1084.19
1681.4 1524.81 1454.41 1438.32 1402.34 1398.91 1420.8
1835.79 1690.24 1610.8 1590.09 1545.69 1528.92 1539.66
1329.47 1228.05 1179.45 1171.12 1145.48 1144.12 1157.27
1116.15 1029.66 986.64 976.7 954.04 955.58 969.24
1111.87 1041.71 998.78 990.53 965.45 962.16 977.42
1009.68 952.02 916.68 910.67 890.17 891.2 906
1050.84 985.53 949.46 946.61 929.23 945.5 963.98
1086.17 1017.2 976.95 969.83 946.49 954.45 972.54
