-13.9351 7.890565 -65.03687 5.159282 -25.70394 -21.93482 11.34477 6.091904 -3.327688 -10.58707 3.204984 -7.706611 1.844444 4.338443 -0.9821539 -5.205475 6.229353 6.501215 1.466301 0.845615 -1.50618 -0.3622536 3.014769 -4.576326 -0.2752498 -1.011797 3.981168 -0.09018261 1.006891 0.7754938 -0.9319991 -0.7953811 -1.295886 0.9117444 0.4698858 -0.9008376 -2.920205 1.751665 2.562056 -1.454224
-22.60964 12.40595 -49.53726 -9.198071 0.1613876 -14.20849 9.287079 -2.590881 0.8079782 -0.6745129 -1.147734 2.265869 14.42419 -7.058724 -2.026847 -1.480504 -2.67107 4.911889 -7.092003 -3.709005 -0.2287229 -1.206212 5.78645 0.08472723 2.163771 1.427171 -5.100939 2.868677 -1.550327 1.882119 -0.3360241 1.191448 -3.410599 3.300569 -2.770472 2.316839 1.816757 -1.602973 -0.6162303 0.8141256
31.47581 -49.37023 -136.8161 -5.43616 -13.70754 -15.83671 -1.153302 12.77265 6.049957 1.447051 -0.6884565 -4.326944 -3.45893 -0.397006 -0.4992084 2.123998 -2.0572 6.087828 -4.222517 -0.6767877 1.608315 -5.298258 -0.7668387 -0.5185244 -2.261519 -2.697495 1.375017 3.795596 0.01370746 -1.240481 -1.021482 5.141141 -3.35538 3.324128 -3.548821 3.783202 2.781547 3.711463 -1.600689 4.27071
10.04429 -20.74174 -92.95071 -22.7014 -13.69871 7.625497 6.597404 7.105882 4.880237 -0.4166445 7.586125 -11.64936 4.506533 -9.459469 2.087244 1.564979 -6.3794 -0.3025225 -2.7541 3.850436 -0.8118494 1.64052 4.084893 -6.767736 -5.429792 0.4598086 -1.02048 1.797988 0.461126 2.313457 1.38754 1.012642 -1.869207 -1.45051 -5.76757 -3.278178 0.7863944 1.18279 0.8886903 -3.483819
-0.7032648 -4.024287 -69.85226 -24.02411 -5.672073 -2.485191 11.99574 -5.362673 3.433154 1.913722 -2.294555 -14.13185 -4.676739 0.3054152 -6.636575 -1.589828 3.577939 0.511345 0.187009 1.953025 -2.451615 -0.463857 -0.8015206 -1.496526 -0.1654949 -0.8595766 -4.118465 -1.890257 -1.004967 -2.490163 -1.796286 1.640529 -1.680172 -2.474024 1.076227 0.190307 -1.876219 -1.308798 -2.21858 -0.08016801
-14.79467 4.077555 -47.70746 -2.894572 -15.92101 -11.01725 4.4596 23.24478 -4.724468 -2.472413 5.297783 -4.472459 2.95865 0.1414737 -2.52409 -2.327815 -1.025731 -1.148784 -4.234064 1.44483 -3.048905 -0.7975546 -0.3325667 -4.208825 4.194663 4.783799 -0.3391117 0.6116016 -2.594494 -2.948366 -2.187568 0.727507 0.3099763 3.246238 -1.075466 -1.382266 0.852508 -3.110461 -2.998142 -2.51073
-15.51626 -2.245942 -48.60905 5.195964 -5.68477 5.441823 -1.848181 7.869481 -4.228972 5.252267 -7.990334 -9.901966 9.092206 1.053812 -3.350407 -0.5641923 0.4531391 0.3041337 -1.41886 -1.389379 -0.3123087 -3.085141 -1.612389 -1.611204 -0.3849635 1.395721 0.153218 -0.3263715 -0.4156833 -4.320764 -2.9829 -1.397887 -1.551123 -0.4256352 -1.529505 -2.810863 0.925102 0.2015207 -0.9027568 0.7025601
-38.02512 25.16528 -21.56567 -3.112677 -7.521451 10.25063 4.619467 -9.160379 -0.003714592 3.392738 -1.170772 -10.7866 5.736127 1.750544 -6.098121 -0.648464 7.098098 1.763344 -0.9102476 -5.641928 3.497693 3.70036 5.69858 2.207274 1.995589 2.215159 5.70612 -3.280048 -7.440981 -2.689828 3.794248 -1.724498 -1.734413 0.2687415 -2.16169 -0.1794034 -2.722531 0.5708659 -1.064427 3.90684
-32.74663 24.89982 -18.50338 -7.958082 -17.60875 -2.024586 4.989658 8.396149 1.623372 -5.096834 -4.344754 -6.288737 -0.08379875 4.495579 1.388663 -2.014549 -3.218434 2.668428 -0.5153037 1.627438 -4.774295 -3.287605 2.426534 -1.270481 2.380328 6.899819 -5.680002 -1.807711 1.828056 -0.9356199 1.882042 -2.345314 -0.3665598 -0.04326342 2.200782 -1.993683 -2.398642 -2.032728 -0.04728061 1.044681
-26.73689 13.373 -32.19759 2.728696 -4.056676 -12.59945 9.159236 -9.261949 -3.828591 -8.683323 -1.086516 -8.669158 1.082839 5.438451 -1.552805 1.010889 -3.514711 1.512026 -2.001456 3.166621 4.541603 -1.482341 0.8716364 -0.6032157 0.9256836 4.042211 -2.935316 -0.07127559 -0.5760594 2.321817 -0.9318836 -0.05921667 -0.3843658 -0.2192717 0.8200856 -0.5462129 0.9057038 1.742528 0.5963871 2.68788
