8.23612e-05 0.0001759453 3.105193e-05 -0.0004002536 -0.0001817615 -0.0003078146 -3.036641e-05 2.781409e-05 0.0008457245 0.0001065308 -0.0005850297 0.0008949396 0.001411292 1.250034e-05 -0.001053463 -0.001474639 -0.0008995237 0.001075303 -0.0007065684 0.001003154 -0.0001424631 0.001382296 -0.000151112 -0.0008820315 -0.0009049691 -0.000991938 7.829252e-05 0.002502554 -0.0002184354 0.0027831 -0.002395135 8.958847e-05 0.0004943857 0.0002584837 -0.0008400799 -0.0002465961 0.002419408 0.0005989765 -0.0003721213 -0.001088774
7.580849e-05 2.312464e-05 -0.0001596997 0.0001038038 -2.476342e-05 -0.0001575086 0.00044399 0.0004715904 -3.949456e-05 0.000111481 0.000640424 -0.0003191461 -0.0006062209 -2.30539e-05 0.002491626 0.0004869324 -4.981491e-05 -0.001620196 0.001413497 0.001457529 0.000553794 0.0005788656 -0.001700588 -0.001633732 0.001263912 -0.0003872445 0.0006126695 0.0007831137 0.001153988 -0.001251112 0.0004294737 0.0008298837 0.0001318218 0.0009687709 0.00454511 0.001516729 -0.001010272 -0.001349535 -0.0002995991 -0.0008160639
1.488749e-06 -3.753499e-06 1.994562e-05 0.0005822269 -2.575735e-05 8.641186e-05 -0.000231179 0.000417577 -3.571485e-05 -0.0005591827 -0.0003774124 0.0005286464 0.0006799628 0.001086761 0.0005235696 -5.27585e-05 -0.0001444028 -0.0005360933 0.001493175 0.0002011109 0.0004394352 0.0009451023 -0.001035137 -0.003251628 0.001152786 0.001804836 -0.0003609058 0.0002844447 -0.0006521794 0.003665105 0.0008140989 0.002814119 0.001914309 0.0001430955 0.001546883 -0.001219014 0.0006062821 0.0009560635 -0.0001127557 0.0009873026
-0.0001133559 -5.321826e-05 0.00015745 8.281902e-05 2.550233e-05 0.0001290043 0.0001176383 0.0002650294 0.0001635918 -2.369081e-05 -0.0008660223 -0.0008146903 0.0009251621 -0.0001502388 0.0002271315 2.33516e-05 -0.0004797144 -0.0001400352 0.0005271268 -0.0009547002 -0.0007607495 4.377297e-05 0.001421123 -0.0005547667 -0.0008633862 0.001536115 -0.000447205 0.001708774 -0.001438389 -8.663789e-05 0.0005515436 -0.000569292 -0.0007777504 0.0007952985 2.513657e-05 0.001249736 -0.001053809 0.0004870648 -0.0002889107 0.0004139002
-4.868734e-05 0.0001023705 -7.020191e-05 -0.000126683 -0.0002619588 -6.85644e-05 -0.0003584649 0.0001106375 0.0003226948 -0.0006102465 -7.460516e-05 -0.000825191 -0.0008209604 -0.002590703 -0.0009475193 -8.25502e-05 0.000770273 -0.000337107 0.0005267383 -0.001160371 5.322364e-05 0.001311173 -0.001119691 0.0006196656 0.001851543 -0.002472734 -0.001271579 0.001149835 0.002734905 -0.0008219969 -0.00103176 0.002815807 -0.0008022791 0.0006544357 -0.0006030767 -0.001984569 -0.0001393233 -0.0008772533 0.001615788 -0.0009420839
3.870398e-05 8.762935e-05 5.277295e-05 0.0002685151 0.0001230113 0.0004302647 0.0002199516 -0.0005063415 2.694962e-05 0.0003526737 0.0005433205 -0.0007735916 -0.0007783731 -0.0001073437 0.0004131759 -0.000344948 0.0003513517 -0.001481951 0.0004293379 5.466281e-05 -0.000178192 0.0002344867 -0.0009987231 0.0007398772 0.001601328 0.000476049 -0.002536519 -0.001487721 0.001450056 0.001061638 -0.001574427 0.0003708706 0.0009702884 0.0005361 -0.001417523 -0.002492526 4.424045e-05 -0.00269136 0.001096233 -0.001169427
-1.14043e-05 6.444645e-05 -8.46507e-05 2.188541e-05 0.0003509039 0.0002410732 -3.554992e-05 -6.989642e-05 0.0008957522 -0.0004032969 -0.0001722745 -0.0006621182 0.0007153908 0.0005359852 -0.0006262612 -0.001340626 0.001040046 -0.001137057 0.0005458414 0.0009452658 -0.001880146 0.0001400806 0.001956809 -0.000878483 -0.001005417 6.498277e-05 0.0002456066 0.001722134 -0.0009197618 -0.0002138613 0.002614332 -0.0007206861 -0.001193242 0.001098676 -0.0004605165 -0.0001404373 -0.001942419 0.00076779 -0.001981452 -0.000104521
-0.0001480171 0.0003419369 -2.080747e-05 0.0002119666 0.000394563 -0.0001671871 6.966422e-05 0.0001667581 -0.0004348246 0.0005344139 9.109177e-05 0.0008920414 0.0002063383 0.001046166 0.0001866145 -0.001550998 -0.0008141899 -0.0007523217 -0.0005697028 -0.001186312 -0.001804541 -0.0008902752 0.0003137037 -0.001659746 0.0008489947 -0.0008805964 -0.0001691125 -0.00149969 -0.001562225 -0.001784466 -0.0003961716 -0.0007786588 -0.0005276776 -5.986637e-05 -0.0001511957 -0.001471991 0.0003194202 0.001778558 -0.002183573 0.002055982
-1.028289e-06 -2.014785e-05 4.819052e-05 0.0001769374 0.0001249479 -0.0002707028 -0.0004446082 2.782083e-05 0.0009570405 -0.0001015527 0.0004496305 0.0003531222 -0.001302248 0.0002385136 0.001626771 -0.002260423 9.178869e-05 -0.000796396 -0.000302429 -0.0004459594 -0.0009803261 0.0003922063 0.001923492 -0.0006249188 0.0001647457 0.001025014 0.0008195504 3.045712e-05 3.610732e-05 -0.003927043 -6.753207e-07 0.0001994915 0.001051957 -0.001026952 -0.0007618797 -0.001406717 -0.0006875887 0.001399217 -0.0006955092 0.001032863
-4.965969e-05 -0.0002485348 -9.989567e-05 0.0002040201 0.0003887368 -0.00019338 0.0003974447 -7.943951e-05 0.0004160814 -0.0002163433 -0.0008502401 -0.0006660245 -0.0005671458 -0.0005519664 -0.00130679 0.001455056 -0.0001390071 -0.00225637 0.001170064 -7.131741e-05 4.157164e-05 0.0006054105 -0.0001799838 0.001587489 -0.0007135891 0.0007671466 0.0004763301 0.0009519985 0.0002898535 0.0007231841 -0.0007468616 -0.001778153 0.000600684 0.0008518711 -7.625748e-05 0.0002100386 0.000222212 -0.003116425 -0.0003297379 -0.001456199
4.158213e-05 6.195836e-05 -5.783243e-05 0.0003665413 -4.040327e-05 -6.148328e-05 -0.0002395151 0.0005680259 -0.001107572 -0.000213037 0.0005541909 0.0002861745 -0.001309681 0.001410508 0.0005279565 -0.001446005 -0.001159721 0.001824764 -0.00214613 0.0001191312 0.001096391 0.00027082 0.001014705 0.0004256379 0.000331625 0.001792031 0.0006601943 0.001666492 -0.0005807218 -0.0008896818 -0.0006518417 -0.001513571 0.0006256199 0.0005151581 -0.004888155 0.0006114661 0.0005905154 -0.0002247774 0.0007160691 -0.001672997
1.747276e-05 9.291185e-05 0.0001329997 0.0001867088 -0.0002138097 -0.0001796272 0.0001147984 -1.476424e-05 -0.0004830662 -0.0004041088 -0.0003524358 -8.570991e-05 -9.867907e-05 0.0004416908 -0.0002410352 0.0005260234 0.001108981 -0.0007159998 -0.001300079 -0.0009941282 -0.001081716 0.0003934217 0.001652837 -0.001730496 -0.0003833724 -4.174981e-05 0.0002729982 0.00118217 -0.001805426 0.001301827 -0.000979078 -0.0008764261 -0.000485854 -0.001006453 -0.0005225325 0.001407776 0.0004071234 0.001629266 0.001156532 -0.000121642
0.0001530052 8.780228e-05 -6.193564e-05 -0.0001266169 -0.0003573564 -1.975261e-05 0.0005048339 -0.0007752706 -0.0002454369 -0.0003379432 0.0003072336 5.010072e-05 2.558786e-05 0.0003002479 0.0005380796 5.604192e-05 -0.001061314 -0.0005581619 0.000600196 -0.001366552 0.0003428687 0.001767434 0.0004046619 0.001170153 0.0003341925 -0.001384567 0.0003259577 0.001421589 7.294973e-05 -0.002948365 -0.0007743392 0.001018803 0.000266536 0.001416006 0.0004804522 0.002234541 0.0005254936 -0.0009338911 -0.0006969884 9.568563e-05
-1.397435e-05 -1.034716e-05 -2.729408e-05 -0.0001731798 -0.0002371059 -0.0003942395 -0.0004148102 -0.0003108938 -0.0005439208 0.0002687069 0.0004578188 2.743068e-06 0.0009163774 -0.0002454983 -0.001854975 0.0005748129 0.0006977399 -0.0003527732 0.001246226 0.000991837 -0.0004283792 -0.001093529 -0.0006340833 0.0006248508 -0.0003977323 -0.0007584209 0.001310339 -0.0002861049 0.0005578541 -2.622932e-05 0.0009850519 0.001242491 0.0004965671 0.002094417 -0.0005711427 0.001023317 0.002364764 -0.0004240809 -9.10848e-05 -0.0004955762
8.189559e-05 8.119076e-05 -4.397476e-05 -0.0001209557 -2.451951e-05 0.0001309014 5.13127e-05 0.0001163544 -7.439087e-05 -0.0003283339 -0.0007825025 0.0003275836 0.0002271358 -0.0002575743 0.0003561064 -0.002048245 0.001690774 -0.001097912 -0.0003843846 0.001139474 -0.0009620226 0.001184264 -0.000188138 -0.001121569 -0.001221315 -0.0007394575 -0.001320247 -0.0003442562 0.001683533 -0.001528165 0.0007050129 0.0001702978 -0.001329175 3.749728e-05 0.0004527493 0.00315191 0.00072259 -0.001073388 0.0003574338 -0.0001492393
9.29081e-05 5.282155e-05 7.928431e-06 8.152254e-05 -0.0002889021 -4.746612e-05 -0.0005968031 -0.0001897633 -0.001492937 -0.000385161 -0.0005312181 -5.416322e-05 -0.0006296097 0.002054479 -0.0009524538 0.0001490382 0.0001545864 -0.0004853367 8.42976e-05 0.0009140376 0.001742547 -0.00168497 0.001466018 0.0009430777 0.0006868234 5.562271e-05 0.0005829382 0.0002375612 0.0002283567 0.001208323 0.001229235 -0.0004540303 -0.000652266 -0.001400596 -0.001541434 0.001237903 0.000392828 -0.001647681 0.0007997269 0.0002133929
-0.0001998731 8.678602e-05 0.0001019018 0.0004230361 0.0004875998 0.0002627036 0.000543666 -0.0004733751 -0.0003977289 -0.0006147665 -0.0006085269 -0.0003748501 -8.268595e-05 -0.0006222235 -0.001064676 0.001276463 -0.0005505749 -0.0005158846 0.0006905402 -0.0004891735 -0.0005526278 -0.0003565596 0.0001034288 0.001042138 -0.001795555 -0.001550861 0.0001333306 0.001217781 -0.0002664333 0.0009163939 4.882544e-05 0.001987229 -0.00118573 0.0006902266 0.0001467466 0.002148231 -0.002099121 0.0004744333 -5.126896e-05 0.00299446
6.153744e-05 -8.21851e-05 -0.0002248317 0.0002608575 -0.0001343466 -0.0001201522 3.491932e-05 0.0002812186 -0.001110431 2.790532e-07 1.66051e-05 0.000226467 -0.0001935377 0.001059373 -3.21048e-05 -0.0007579189 -0.0009028231 -0.0003892637 -0.000751616 -0.001686356 -0.0009696364 0.0005714348 -0.0002802763 -0.0005519076 0.0005110091 8.781903e-05 1.780541e-05 0.001467033 0.0004264085 -6.729447e-05 -0.001054917 -0.001265825 0.001682453 0.0006246154 -0.0002343595 0.0002740309 0.0002519668 -0.0008520514 -0.0008327978 -0.001192417
9.631481e-05 5.160354e-05 -6.46519e-05 0.0002821332 0.0005131145 -0.0001449372 0.0002057981 -0.0001474419 0.0004547548 9.895743e-05 0.0004572889 7.626609e-05 -0.0002096894 0.001081259 0.0008313518 0.0005093661 -0.0005820246 0.0009001693 -0.001022707 6.123029e-05 0.00127138 0.0009802893 -0.0004419939 0.001127988 0.000868932 0.000377936 -0.0009124126 0.0001911749 -0.001157618 0.001320486 0.001818779 -0.0005292227 -0.0008886798 0.000317767 0.0002785112 -0.0002269121 -0.0006007959 -0.0007041282 -0.000669391 0.0004671396
6.551103e-05 -3.432432e-05 -2.324592e-05 0.0003202132 0.000272755 0.0003216864 0.0001644222 0.0004077686 -0.0003525105 -0.0001020137 0.000802618 0.0002352369 -0.0008080602 -4.678915e-05 0.000660347 0.001269585 5.17463e-05 0.000172506 0.0009531908 -0.0005472954 -0.00160797 0.001623026 0.001346603 0.001885912 0.003531296 0.0004363501 0.0005978316 -0.001377238 -0.0007486633 0.001783532 0.00140233 -0.001869668 0.000547356 -0.001456395 -0.0006590942 -0.001273149 -0.002115198 -0.00132762 0.001677315 -4.08229e-05
-6.320869e-05 9.609094e-05 -1.97698e-05 -6.06389e-05 0.000141878 0.0002574725 -1.523434e-05 -9.696796e-05 -0.0001909531 0.0002115343 0.0005914115 0.0004912455 -4.401265e-05 -0.0005057545 0.0001241589 0.001110282 6.255677e-05 -0.0006485065 -0.001565113 -0.0004384794 0.002219249 0.0006040767 -0.001761896 0.0005349228 0.0008395419 -0.001664471 -0.000449473 0.001008108 0.001680708 -0.00139236 -0.0007339193 0.001921642 -0.001489877 -0.0005766754 0.001698378 0.001605992 0.001884601 -0.0001494623 -0.001213434 0.0004778009
-0.0001615867 0.0001735083 8.870461e-05 -0.0006087796 0.0004155282 0.0003745457 7.086965e-05 2.509796e-05 0.000975351 -0.000188164 -3.350807e-05 -0.0007635998 -0.0002851252 -0.0003447322 0.0005723109 -0.0003578106 0.0004965191 0.000587577 -0.0001894193 -0.0007373795 0.001500043 -0.00140341 0.002128471 0.0005404154 0.000945848 -0.003203781 -0.0005791912 0.0003329091 0.001339218 -0.0004736097 -0.001506067 0.002014004 -0.0009907664 -0.0007733976 -0.002092137 2.961389e-05 -0.001223712 0.0001251343 0.0009262194 -0.0007553776
-6.692603e-05 -5.824697e-05 -0.0001211805 -0.0004846868 0.0001266225 -5.117247e-05 0.0002860317 -0.0004240311 -0.001037352 -0.0007981158 -0.0003054259 0.0005169452 -0.0004668414 -0.0002380314 0.0001782738 -0.002202631 0.0002602812 0.001083945 -0.0008333086 0.0005110848 -0.001493117 0.0006391599 0.0002320566 0.0007706826 -0.0003111897 0.00103241 -0.0006031387 0.0003216944 -0.001575382 -0.001643538 -0.0007151902 -0.0004788993 0.001027847 0.0003370033 0.001786618 0.000977199 -0.001319427 -0.002328811 -0.0008170419 -0.002285505
3.323414e-05 3.802924e-05 -0.0001036845 -4.132693e-05 0.0001670963 -2.25198e-05 0.0006191608 0.0001665637 0.000838917 -2.773924e-05 -0.0005272376 0.0009925061 0.0007591508 -0.0003954068 0.0004175031 0.0004379263 -0.001104434 -0.0006689742 0.0001726028 0.001287646 0.0008487459 0.0009393746 -0.0005016919 0.001246173 4.584795e-05 -0.000619773 0.0002848385 8.447416e-05 0.0001820244 0.003478659 -0.00154644 -0.001891179 4.613242e-05 0.00162352 0.001418077 -0.001798059 -0.0003034916 -0.001687348 0.001364067 0.001371305
0.0001008819 0.0001635878 0.0001090201 -5.671977e-05 -0.0004012356 0.0002681353 0.0005578042 5.12199e-05 -0.001032409 6.82741e-05 -0.0002366739 -1.449945e-05 -4.331162e-05 -0.0004424889 0.0005045433 0.0001806989 -0.0006751114 -0.001317348 0.0001690566 -0.0005210777 0.0005696688 0.0004038766 -0.0008268173 -0.0006829746 0.0002540084 -0.001230851 0.001602364 0.001269695 -6.74241e-05 -0.0003124595 0.0004149851 0.001200931 -0.001151877 0.0001361178 0.0009137588 0.001072291 -0.003236326 0.001363161 5.485256e-05 0.002441817
4.207658e-05 0.0001831755 -1.109057e-05 -0.0002969766 -6.841953e-05 9.233697e-05 -0.000168187 0.0001891306 -8.126758e-05 -0.0007640703 -0.0007671434 -9.291441e-05 0.000211435 -0.0002211953 0.000993939 -0.0003947454 -0.0002545976 -0.0008599015 -0.001072686 -0.0003118617 -0.0002257447 0.0008911892 -0.0004166608 -0.001368387 0.001277137 1.626001e-05 0.0002521071 0.00114601 0.0007232242 -0.003429868 0.001426045 0.0001111175 0.002708602 0.0004105897 -0.002600548 0.001228935 -0.001667497 -0.001670563 0.0001169127 -0.0006773764
-9.7445e-06 -0.0001090151 0.0002146596 -0.0001030105 -0.0006938232 4.706864e-05 0.0005261623 -0.0001602514 -0.0003082114 0.001409891 -0.0001982967 -0.0006710961 0.0004830715 -0.0006928229 -0.001134816 0.001666165 1.716149e-05 -0.0008495458 -0.001455457 0.0008688846 0.001600677 0.00111602 -0.0001155813 -0.0009359975 -0.00260671 0.0004680609 0.0009640699 0.00167714 0.0007602979 0.00323454 -3.570913e-05 -0.0004211883 0.001714336 0.001566099 0.001300462 -0.002858571 -0.000457572 -0.0007836094 -0.001089399 0.0008568353
4.997211e-05 0.0002584891 0.0002330319 2.742606e-05 0.0006014939 7.810377e-05 -0.0005589311 0.0001960337 8.468842e-05 0.0003183348 0.0001518483 -0.0001573533 -0.000243152 0.000509716 -0.0003263754 0.0007395503 -0.0005012938 0.0008954818 -0.0008891609 0.0009832849 -0.0004013227 0.002777032 0.000772008 0.002879385 -0.0005990934 -0.0003475408 -0.0007584104 -0.003189077 0.0005621184 -0.0009109112 0.0001907753 0.002280911 0.001124259 0.001814881 0.002054355 -0.001224603 0.000637089 -0.001067101 0.001520035 1.577949e-05
1.531741e-05 -0.0002260873 0.0002450139 -0.0003052655 -9.11201e-05 0.0003225557 -0.0002118553 -3.712715e-05 -0.0007102385 -0.0002082592 -0.0003755969 0.0009403899 -0.0002873644 -0.001200436 0.001955381 0.0002712417 -0.0003182997 -0.0008061911 -0.0008465696 -0.000847087 0.002406184 0.0001906386 0.0006851779 -0.0008168959 0.001295012 -4.647822e-05 0.0003554433 0.0004207252 -0.001318526 -0.0009858071 -0.003247286 -0.001013308 -2.59114e-05 -0.001766015 -0.001753696 0.0002950057 -0.0009088549 -0.0006352155 0.002740764 -0.00200757
